side_dim_m,max_height_m,height_se,height_sd,overall_max_m
73.07307307307308,5.777269967006902,0.17495881726172763,2.949805659032699,10.822037882589266
73.57357357357358,5.797125138185538,0.17710993823685856,2.9860735586734064,10.822037882589266
74.07407407407408,5.8168510431947436,0.17927620884105275,3.02259688106012,10.822037882589266
74.57457457457458,5.836448972205864,0.18145733318321797,3.059370637469025,10.822037882589266
75.07507507507508,5.855920197863253,0.1836530182405089,3.09638988753495,10.822037882589266
75.57557557557558,5.875265975588875,0.18586297399991672,3.1336497416385654,10.822037882589266
76.07607607607608,5.894487543880359,0.18808691358355328,3.1711453630186774,10.822037882589266
76.57657657657658,5.913586124602713,0.1903245533587628,3.2088719696287096,10.822037882589266
77.07707707707708,5.932562923273816,0.19257561303413454,3.2468248357554765,10.822037882589266
77.57757757757759,5.951419129343893,0.1948398157424371,3.284999293417458,10.822037882589266
78.07807807807808,5.970155916469084,0.1971168881114358,3.3233907335587753,10.822037882589266
78.57857857857859,5.988774442779298,0.19940656032350573,3.361994607054274,10.822037882589266
79.07907907907908,6.007275851140454,0.20170856616489785,3.4008064255401447,10.822037882589266
79.57957957957959,6.02566126941129,0.20402264306546455,3.439821762083699,10.822037882589266
80.08008008008008,6.04393181069484,0.20634853212960516,3.479036251705109,10.822037882589266
80.58058058058059,6.06208857358475,0.20868597815914364,3.5184455917631277,10.822037882589266
81.0810810810811,6.080132642406514,0.21103472966880307,3.5580455422159853,10.822037882589266
81.58158158158159,6.098065087453798,0.21339453889490342,3.5978319257680367,10.822037882589266
82.0820820820821,6.1158869652199614,0.21576516179786492,3.6378006279119672,10.822037882589266
82.58258258258259,6.133599318624858,0.21814635805906007,3.677947596875717,10.822037882589266
83.0830830830831,6.151203177237097,0.2205378910725241,3.7182688434827202,10.822037882589266
83.58358358358359,6.168699557491802,0.22293952793199356,3.758760440933375,10.822037882589266
84.0840840840841,6.186089462904043,0.22535103941371373,3.7994185245151764,10.822037882589266
84.58458458458459,6.203373884277994,0.22777219995542194,3.8402392912483765,10.822037882589266
85.0850850850851,6.220553799911938,0.2302027876318871,3.8812189994735786,10.822037882589266
85.58558558558559,6.237630175799234,0.23264258412735425,3.9223539683871547,10.822037882589266
86.0860860860861,6.2546039658253045,0.2350913747052203,3.9636405775299757,10.822037882589266
86.58658658658659,6.271476111960778,0.2375489481752419,4.005075266234539,10.822037882589266
87.0870870870871,6.288247544450844,0.2400150968585533,4.046654533035169,10.822037882589266
87.58758758758759,6.304919182000924,0.24248961655074971,4.0883749350456,10.822037882589266
88.0880880880881,6.321491931958752,0.24497230648327314,4.130233087307945,10.822037882589266
