FID,Id,area,ORIG_FID,POINT_X,POINT_Y
42260,0,6176,566,-626581.666015999970000,-641524.160363000000000
42261,0,6176,566,-626577.998961000000000,-641522.446051000040000
42262,0,6176,566,-626574.518159999980000,-641522.215634000020000
42263,0,4225,567,-626474.049894000050000,-641530.582631999980000
42264,0,4225,567,-626472.310322999950000,-641533.115568000010000
42265,0,4225,567,-626470.571194999970000,-641535.647892000040000
42266,0,4225,567,-626466.220686999960000,-641539.330311000000000
42267,0,4225,567,-626463.805373999990000,-641541.963421999940000
42268,0,4225,567,-626459.653897000010000,-641547.125395999990000
42269,0,4225,567,-626456.760044000000000,-641551.339874999950000
42270,0,4225,567,-626454.544393999970000,-641555.450404000000000
42271,0,4225,567,-626453.683223000030000,-641559.354675999960000
42272,0,4225,567,-626452.822338000060000,-641563.257415000000000
42273,0,4225,567,-626453.117949999990000,-641565.475550999980000
42274,0,4225,567,-626453.708785000020000,-641569.910333000010000
42275,0,4225,567,-626454.299378999970000,-641574.342917999950000
42276,0,4225,567,-626455.283086000010000,-641581.725631000010000
42277,0,4225,567,-626457.900234999950000,-641585.846086999980000
42278,0,4225,567,-626459.644378999950000,-641588.591933000020000
42279,0,4225,567,-626462.836958999980000,-641591.869920999980000
42280,0,4225,567,-626465.930365000040000,-641594.409621000060000
42281,0,4225,567,-626468.827419999990000,-641595.475175000030000
42282,0,4225,567,-626470.853506000010000,-641595.169130000050000
42283,0,4225,567,-626474.905671000010000,-641594.556923000030000
42284,0,4225,567,-626478.282512999950000,-641594.046844000000000
42285,0,4225,567,-626483.010015000010000,-641593.332735999950000
42286,0,4225,567,-626487.062177999990000,-641592.720524000000000
42287,0,4225,567,-626491.789679000040000,-641592.006411000040000
42288,0,4225,567,-626497.771459999960000,-641590.351309000050000
42289,0,4225,567,-626506.455215999970000,-641588.287863999950000
42290,0,4225,567,-626511.762614000010000,-641586.734473000050000
42291,0,4225,567,-626515.044016000000000,-641585.487010000040000
42292,0,4225,567,-626520.836516999990000,-641582.356464999960000
42293,0,4225,567,-626525.374546000040000,-641580.166919999990000
42294,0,4225,567,-626528.752531999950000,-641579.656629999980000
42295,0,4225,567,-626531.264653000050000,-641577.772895999950000
42296,0,4225,567,-626533.101430000040000,-641575.990944999970000
42297,0,4225,567,-626534.938568999990000,-641574.208621999950000
42298,0,4225,567,-626535.234341999980000,-641571.153718000050000
42299,0,4225,567,-626534.759115000020000,-641567.461381000000000
42300,0,4225,567,-626534.188621000040000,-641563.028401999970000
42301,0,4225,567,-626533.617892000010000,-641558.593342000040000
42302,0,4225,567,-626533.237228999960000,-641555.635403999940000
42303,0,4225,567,-626531.894068000020000,-641550.558810999970000
42304,0,4225,567,-626531.122169999990000,-641549.920970999990000
42305,0,4225,567,-626529.291849000030000,-641546.424110000020000
42306,0,4225,567,-626528.910234999960000,-641543.462042000030000
42307,0,4225,567,-626527.946882999970000,-641541.342162000020000
42308,0,4225,567,-626525.437928000000000,-641537.944158000060000
42309,0,4225,567,-626520.895987999970000,-641534.851734000030000
42310,0,4225,567,-626515.770790999990000,-641532.601945000000000
42311,0,4225,567,-626512.191285999960000,-641531.630158000040000
42312,0,4225,567,-626509.385142000040000,-641531.297861999950000
42313,0,4225,567,-626506.578694000030000,-641530.965351999970000
42314,0,4225,567,-626504.352987000020000,-641529.788741000000000
42315,0,4225,567,-626497.577080999970000,-641530.812251999970000
42316,0,4225,567,-626494.769757000030000,-641530.479679999990000
42317,0,4225,567,-626490.606987999980000,-641530.351919000040000
42318,0,4225,567,-626486.346435999960000,-641529.482048999980000
42319,0,4225,567,-626482.280277000040000,-641530.096235999950000
42320,0,4225,567,-626478.891655000040000,-641530.608144999950000
42321,0,4225,567,-626475.405346999990000,-641530.377939000030000
42322,0,4225,567,-626474.049894000050000,-641530.582631999980000
42323,0,4739,568,-625315.540230000040000,-642016.330245999970000
42324,0,4739,568,-625318.460287000050000,-642022.784303999970000
42325,0,4739,568,-625318.603697999960000,-642023.909605000050000
42326,0,4739,568,-625321.014639999950000,-642026.410325999950000
42327,0,4739,568,-625322.767429000000000,-642027.862531000050000
42328,0,4739,568,-625324.448067000020000,-642028.752697000050000
42329,0,4739,568,-625327.293953999990000,-642030.608809000000000
42330,0,4739,568,-625330.648990000020000,-642032.385590999970000
42331,0,4739,568,-625332.325199999960000,-642033.273252999990000
42332,0,4739,568,-625336.255663000050000,-642035.528938999980000
42333,0,4739,568,-625340.043933999960000,-642036.664599000010000
42334,0,4739,568,-625342.226753999940000,-642037.472631999990000
42335,0,4739,568,-625344.408384999960000,-642038.280277000040000
42336,0,4739,568,-625347.611186000050000,-642038.933150000060000
42337,0,4739,568,-625352.723082000040000,-642038.161333000050000
42338,0,4739,568,-625355.790155999940000,-642037.698176000030000
42339,0,4739,568,-625357.323745999950000,-642037.466651999970000
42340,0,4739,568,-625359.813904999990000,-642036.522590999960000
42341,0,4739,568,-625362.750714999970000,-642034.942462999960000
42342,0,4739,568,-625364.154564999980000,-642033.593118999970000
42343,0,4739,568,-625368.052785999960000,-642031.297453999990000
42344,0,4739,568,-625369.906382999960000,-642029.309042999990000
42345,0,4739,568,-625371.825718999960000,-642027.879484000030000
42346,0,4739,568,-625375.218992999990000,-642025.656349000060000
42347,0,4739,568,-625377.463014999990000,-642022.462957000010000
42348,0,4739,568,-625378.874282000000000,-642021.107067000000000
42349,0,4739,568,-625380.159833000040000,-642018.625290000000000
42350,0,4739,568,-625381.834110999950000,-642014.936317999960000
42351,0,4739,568,-625382.997281000020000,-642011.319003000040000
42352,0,4739,568,-625384.613883999990000,-642007.052365000010000
42353,0,4739,568,-625385.329220999960000,-642004.066421999950000
42354,0,4739,568,-625384.952612000050000,-642000.664625999980000
42355,0,4739,568,-625384.449564000010000,-641996.120108000000000
42356,0,4739,568,-625384.260530999980000,-641994.413320000050000
42357,0,4739,568,-625383.819105000000000,-641990.425479999980000
42358,0,4739,568,-625382.859797999960000,-641986.507999000020000
42359,0,4739,568,-625382.479533000030000,-641983.077216999950000
42360,0,4739,568,-625380.481560999990000,-641979.301926000040000
42361,0,4739,568,-625378.998054999970000,-641975.441247000010000
42362,0,4739,568,-625377.511728000010000,-641971.573069000030000
42363,0,4739,568,-625376.216185000030000,-641969.426468000050000
42364,0,4739,568,-625373.685579000040000,-641965.703527000030000
42365,0,4739,568,-625372.970928999940000,-641964.049675000020000
42366,0,4739,568,-625371.539722000020000,-641960.738020000050000
42367,0,4739,568,-625368.999101000020000,-641956.998388999960000
42368,0,4739,568,-625367.172859000040000,-641954.914374000040000
42369,0,4739,568,-625365.344623000010000,-641952.828044999970000
42370,0,4739,568,-625362.471020999950000,-641950.896920999980000
42371,0,4739,568,-625358.415767000060000,-641947.956804999970000
42372,0,4739,568,-625356.646782999970000,-641946.445591000030000
42373,0,4739,568,-625353.831149999980000,-641945.090713000040000
42374,0,4739,568,-625350.422032000030000,-641943.229942000010000
42375,0,4739,568,-625346.032006000050000,-641942.109394000030000
42376,0,4739,568,-625344.393561000000000,-641941.761937999980000
42377,0,4739,568,-625341.394557000020000,-641943.404036000020000
42378,0,4739,568,-625339.302721000040000,-641943.719754999970000
42379,0,4739,568,-625337.492276999980000,-641946.369808000050000
42380,0,4739,568,-625336.347104000040000,-641950.102838000050000
42381,0,4739,568,-625334.752669999960000,-641954.489687999940000
42382,0,4739,568,-625333.541114000020000,-641957.629091999960000
42383,0,4739,568,-625332.710750999980000,-641959.526399999970000
42384,0,4739,568,-625330.673435000000000,-641964.552094000040000
42385,0,4739,568,-625329.160574999990000,-641969.488133999980000
42386,0,4739,568,-625327.131685000030000,-641974.491730000010000
42387,0,4739,568,-625326.378459000030000,-641976.950281000000000
42388,0,4739,568,-625324.427506000040000,-641982.511108999960000
42389,0,4739,568,-625323.302244000020000,-641986.184602000050000
42390,0,4739,568,-625321.661152999960000,-641989.930179000020000
42391,0,4739,568,-625320.611878999970000,-641994.162197000000000
42392,0,4739,568,-625320.382443999990000,-641996.521009000020000
42393,0,4739,568,-625319.192063000050000,-641999.602422000030000
42394,0,4739,568,-625318.963604000050000,-642001.955462999990000
42395,0,4739,568,-625317.919874000010000,-642006.164293000010000
42396,0,4739,568,-625317.177046000030000,-642008.588039999940000
42397,0,4739,568,-625316.507223999940000,-642011.575049999980000
42398,0,4739,568,-625315.395765000020000,-642015.200705999970000
42399,0,4739,568,-625315.540230000040000,-642016.330245999970000
42400,0,10588,569,-625290.607565999960000,-641913.889900999960000
42401,0,10588,569,-625290.825121999950000,-641911.436157000020000
42402,0,10588,569,-625289.008289000020000,-641909.892921000020000
42403,0,10588,569,-625286.289840999990000,-641909.697114999990000
42404,0,10588,569,-625284.940794999940000,-641911.718738000030000
42405,0,10588,569,-625284.120526000040000,-641913.658925000000000
42406,0,10588,569,-625283.379373000000000,-641916.190384999970000
42407,0,10588,569,-625282.033447999970000,-641918.206445000020000
42408,0,10588,569,-625280.846152000010000,-641921.403744000010000
42409,0,10588,569,-625277.186942999950000,-641926.174372000040000
42410,0,10588,569,-625276.293180000040000,-641927.513017000050000
42411,0,10588,569,-625274.347840999950000,-641929.009713000040000
42412,0,10588,569,-625271.717907999990000,-641929.406652000030000
42413,0,10588,569,-625269.088079000010000,-641929.803699000040000
42414,0,10588,569,-625266.377415000000000,-641929.611334000020000
42415,0,10588,569,-625262.977598999980000,-641928.319160999960000
42416,0,10588,569,-625259.493240999990000,-641926.435722999970000
42417,0,10588,569,-625257.140695999960000,-641924.981939999970000
42418,0,10588,569,-625255.230875000010000,-641922.856023999980000
42419,0,10588,569,-625252.625889000020000,-641919.622896000040000
42420,0,10588,569,-625252.294213999990000,-641917.251935999960000
42421,0,10588,569,-625250.128034999940000,-641913.335754000000000
42422,0,10588,569,-625247.344932000040000,-641908.896238000020000
42423,0,10588,569,-625245.782902000010000,-641905.480128000020000
42424,0,10588,569,-625242.098893000050000,-641902.378208999990000
42425,0,10588,569,-625240.254577000040000,-641900.825247999980000
42426,0,10588,569,-625236.201923000040000,-641898.992654999950000
42427,0,10588,569,-625231.959049000060000,-641899.633074000010000
42428,0,10588,569,-625228.776913000040000,-641900.113327999950000
42429,0,10588,569,-625226.655427000020000,-641900.433540000000000
42430,0,10588,569,-625224.534038000040000,-641900.753744999990000
42431,0,10588,569,-625220.378952000060000,-641901.992080000000000
42432,0,10588,569,-625217.285474000030000,-641903.070193000020000
42433,0,10588,569,-625215.253106000020000,-641903.987885999960000
42434,0,10588,569,-625213.310106000050000,-641905.502464000020000
42435,0,10588,569,-625210.660120000020000,-641905.902454999970000
42436,0,10588,569,-625207.748761000000000,-641908.172714999990000
42437,0,10588,569,-625205.719491999950000,-641909.088921000020000
42438,0,10588,569,-625203.082180000030000,-641913.142923000040000
42439,0,10588,569,-625201.068405000030000,-641917.704453999990000
42440,0,10588,569,-625199.586809000000000,-641922.177342999960000
42441,0,10588,569,-625198.635848999950000,-641926.561691000010000
42442,0,10588,569,-625197.777146999960000,-641931.527945999990000
42443,0,10588,569,-625197.792678000060000,-641935.145906000050000
42444,0,10588,569,-625197.191643000000000,-641938.248890000050000
42445,0,10588,569,-625197.553001999970000,-641940.601242000000000
42446,0,10588,569,-625197.913983999980000,-641942.950824000060000
42447,0,10588,569,-625198.724652000000000,-641948.227936999990000
42448,0,10588,569,-625199.174237999950000,-641951.153961000030000
42449,0,10588,569,-625200.326694000050000,-641955.164451000050000
42450,0,10588,569,-625201.208665000040000,-641957.418794000060000
42451,0,10588,569,-625202.791655999960000,-641960.755978000000000
42452,0,10588,569,-625205.595347000050000,-641965.091796000020000
42453,0,10588,569,-625207.429144999940000,-641966.596901000010000
42454,0,10588,569,-625209.525340000050000,-641969.839823000020000
42455,0,10588,569,-625211.442900000020000,-641971.919941999950000
42456,0,10588,569,-625213.879871999960000,-641973.919130000050000
42457,0,10588,569,-625215.271467000010000,-641976.073391000040000
42458,0,10588,569,-625218.484372999980000,-641979.719721999950000
42459,0,10588,569,-625219.871376000000000,-641981.867531000050000
42460,0,10588,569,-625223.766247999970000,-641986.573738000010000
42461,0,10588,569,-625227.047234000060000,-641990.773291000050000
42462,0,10588,569,-625229.717577000030000,-641994.469821000010000
42463,0,10588,569,-625231.780073000000000,-641997.666056000050000
42464,0,10588,569,-625233.755355000030000,-642000.286337999980000
42465,0,10588,569,-625235.727892000000000,-642002.903192000000000
42466,0,10588,569,-625238.381378000020000,-642006.576262000020000
42467,0,10588,569,-625240.864320000050000,-642009.106372999960000
42468,0,10588,569,-625243.343840999990000,-642011.633098999970000
42469,0,10588,569,-625245.737976999950000,-642013.589574999990000
42470,0,10588,569,-625248.129451000020000,-642015.543897000030000
42471,0,10588,569,-625251.196298000050000,-642018.549212999990000
42472,0,10588,569,-625254.531360000020000,-642019.777774999970000
42473,0,10588,569,-625258.458772000040000,-642021.492047999990000
42474,0,10588,569,-625261.193044999960000,-642022.231842000040000
42475,0,10588,569,-625263.331908999940000,-642022.485076999990000
42476,0,10588,569,-625267.093088999970000,-642023.068913000050000
42477,0,10588,569,-625270.773855000040000,-642023.088806999960000
42478,0,10588,569,-625274.094886000040000,-642024.313280000000000
42479,0,10588,569,-625275.793183999950000,-642025.206714999980000
42480,0,10588,569,-625278.441451000050000,-642025.381535999940000
42481,0,10588,569,-625279.983865999970000,-642025.148627000050000
42482,0,10588,569,-625284.097014999950000,-642024.527689000010000
42483,0,10588,569,-625287.181851999950000,-642024.061985000040000
42484,0,10588,569,-625290.780792000010000,-642023.518608000010000
42485,0,10588,569,-625292.837318000030000,-642023.208138999990000
